"","Identity","expr_mean"
"1","B",0.213329911059082
"2","CD8+_T",-0.04839241360005
"3","Dendritic_Cell",-0.174770674353065
"4","Exhausted_CD4/8+_T",0.0327556139255294
"5","Exhausted_CD8+_T",-0.10337667982939
"6","Mast_Cell",-0.0105086571688161
"7","Microglial",-0.0652246623747813
"8","Naive_CD8+_T",0.108711198040302
"9","Natural_Killer_T",0.0454461348112327
"10","Progenitor",0.068016241014327
