"direction","fromAltName","interaction","name","selected","shared interaction","shared name","toAltName","weight"
"undirected",,"interacts with","GET3 (interacts with) SLFN13","false","interacts with","GET3 (interacts with) SLFN13",,"0.542713177127045"
"undirected",,"interacts with","GRB2 (interacts with) LGALS1","false","interacts with","GRB2 (interacts with) LGALS1",,"0.51866284728465"
"undirected",,"interacts with","P2RY10 (interacts with) UBE2B","false","interacts with","P2RY10 (interacts with) UBE2B",,"0.530240091804997"
"undirected",,"interacts with","GNB1 (interacts with) TANGO2","false","interacts with","GNB1 (interacts with) TANGO2",,"0.56038483823974"
"undirected",,"interacts with","CCNH (interacts with) PRSS23","false","interacts with","CCNH (interacts with) PRSS23",,"0.50771764826307"
"undirected",,"interacts with","MARCHF2 (interacts with) TRIM41","false","interacts with","MARCHF2 (interacts with) TRIM41",,"0.542709314960945"
"undirected",,"interacts with","CAPNS1 (interacts with) HENMT1","false","interacts with","CAPNS1 (interacts with) HENMT1",,"0.51866041684875"
"undirected",,"interacts with","STX17 (interacts with) TPM3","false","interacts with","STX17 (interacts with) TPM3",,"0.560384028755207"
"undirected",,"interacts with","DDOST (interacts with) TPRG1L","false","interacts with","DDOST (interacts with) TPRG1L",,"0.560383030981033"
"undirected",,"interacts with","HENMT1 (interacts with) SYPL1","false","interacts with","HENMT1 (interacts with) SYPL1",,"0.560381281058662"
"undirected",,"interacts with","ARL4C (interacts with) PAG1","false","interacts with","ARL4C (interacts with) PAG1",,"0.542702599196857"
"undirected",,"interacts with","ATXN7L3B (interacts with) WSB1","false","interacts with","ATXN7L3B (interacts with) WSB1",,"0.560380218539028"
"undirected",,"interacts with","LINC00528 (interacts with) RBM39","false","interacts with","LINC00528 (interacts with) RBM39",,"0.542699095527053"
"undirected",,"interacts with","RPN2 (interacts with) SLC35A4","false","interacts with","RPN2 (interacts with) SLC35A4",,"0.50771148136506"
"undirected",,"interacts with","GBA (interacts with) TWF1","false","interacts with","GBA (interacts with) TWF1",,"0.518654588055959"
"undirected",,"interacts with","ITGAM (interacts with) RSU1","false","interacts with","ITGAM (interacts with) RSU1",,"0.560372493296994"
"undirected",,"interacts with","OASL (interacts with) VPS45","false","interacts with","OASL (interacts with) VPS45",,"0.530234900499352"
"undirected",,"interacts with","ATP1B3 (interacts with) SET","false","interacts with","ATP1B3 (interacts with) SET",,"0.530234793347043"
"undirected",,"interacts with","GLTP (interacts with) TANGO2","false","interacts with","GLTP (interacts with) TANGO2",,"0.542698671383637"
"undirected",,"interacts with","APOL2 (interacts with) PPP1R18","false","interacts with","APOL2 (interacts with) PPP1R18",,"0.560369486290972"
"undirected",,"interacts with","AKAP1 (interacts with) SRRM1","false","interacts with","AKAP1 (interacts with) SRRM1",,"0.560367604219039"
"undirected",,"interacts with","AKAP1 (interacts with) IMPDH1","false","interacts with","AKAP1 (interacts with) IMPDH1",,"0.542697708910011"
"undirected",,"interacts with","MEGF9 (interacts with) PRSS23","false","interacts with","MEGF9 (interacts with) PRSS23",,"0.560363501792335"
"undirected",,"interacts with","MARCHF2 (interacts with) QTRT1","false","interacts with","MARCHF2 (interacts with) QTRT1",,"0.560362680588758"
"undirected",,"interacts with","FRMD8 (interacts with) LYN","false","interacts with","FRMD8 (interacts with) LYN",,"0.542693251613273"
"undirected",,"interacts with","PRSS23 (interacts with) RPN2","false","interacts with","PRSS23 (interacts with) RPN2",,"0.560357822173858"
"undirected",,"interacts with","TMEM30A (interacts with) ZBTB14","false","interacts with","TMEM30A (interacts with) ZBTB14",,"0.542690755652531"
"undirected",,"interacts with","CAPZB (interacts with) HPS3","false","interacts with","CAPZB (interacts with) HPS3",,"0.530226136641982"
"undirected",,"interacts with","ELOF1 (interacts with) ERAP1","false","interacts with","ELOF1 (interacts with) ERAP1",,"0.542690109799359"
"undirected",,"interacts with","FOXO4 (interacts with) GRB2","false","interacts with","FOXO4 (interacts with) GRB2",,"0.560353510012883"
"undirected",,"interacts with","ADRB2 (interacts with) SCP2","false","interacts with","ADRB2 (interacts with) SCP2",,"0.530224808823854"
"undirected",,"interacts with","CHPF2 (interacts with) FHL3","false","interacts with","CHPF2 (interacts with) FHL3",,"0.560350531220552"
"undirected",,"interacts with","AP2B1 (interacts with) RTRAF","false","interacts with","AP2B1 (interacts with) RTRAF",,"0.542687721596243"
"undirected",,"interacts with","TM2D1 (interacts with) TPM3","false","interacts with","TM2D1 (interacts with) TPM3",,"0.507700053007855"
"undirected",,"interacts with","GNB1 (interacts with) MARCHF2","false","interacts with","GNB1 (interacts with) MARCHF2",,"0.518638769041103"
"undirected",,"interacts with","NKRF (interacts with) SEPTIN7","false","interacts with","NKRF (interacts with) SEPTIN7",,"0.518637348908085"
"undirected",,"interacts with","OSER1 (interacts with) PDIA6","false","interacts with","OSER1 (interacts with) PDIA6",,"0.530220572930855"
"undirected",,"interacts with","ARL4C (interacts with) PBXIP1","false","interacts with","ARL4C (interacts with) PBXIP1",,"0.542685430284444"
"undirected",,"interacts with","LAMTOR1 (interacts with) SMIM29","false","interacts with","LAMTOR1 (interacts with) SMIM29",,"0.560343344123412"
"undirected",,"interacts with","GALNT1 (interacts with) SYT11","false","interacts with","GALNT1 (interacts with) SYT11",,"0.560337539467861"
"undirected",,"interacts with","GBA (interacts with) RPS6KA4","false","interacts with","GBA (interacts with) RPS6KA4",,"0.507696522364891"
"undirected",,"interacts with","LPGAT1 (interacts with) PSME1","false","interacts with","LPGAT1 (interacts with) PSME1",,"0.560336473231933"
"undirected",,"interacts with","PDIA6 (interacts with) TRAV13-1","false","interacts with","PDIA6 (interacts with) TRAV13-1",,"0.518634160869727"
"undirected",,"interacts with","ABCF1 (interacts with) BIN2","false","interacts with","ABCF1 (interacts with) BIN2",,"0.560332920097656"
"undirected",,"interacts with","C1orf174 (interacts with) PUM3","false","interacts with","C1orf174 (interacts with) PUM3",,"0.560332137750031"
"undirected",,"interacts with","MAPK7 (interacts with) SLC7A6OS","false","interacts with","MAPK7 (interacts with) SLC7A6OS",,"0.530208891072313"
"undirected",,"interacts with","BZW1 (interacts with) CAP1","false","interacts with","BZW1 (interacts with) CAP1",,"0.542677263699346"
"undirected",,"interacts with","SH3KBP1 (interacts with) SMIM29","false","interacts with","SH3KBP1 (interacts with) SMIM29",,"0.560331860520758"
"undirected",,"interacts with","ADPGK (interacts with) HNRNPH1","false","interacts with","ADPGK (interacts with) HNRNPH1",,"0.542674855770532"
"undirected",,"interacts with","AP2B1 (interacts with) MRRF","false","interacts with","AP2B1 (interacts with) MRRF",,"0.56033094635549"
"undirected",,"interacts with","AP2B1 (interacts with) EFHD2","false","interacts with","AP2B1 (interacts with) EFHD2",,"0.507689669459845"
"undirected",,"interacts with","FHL3 (interacts with) PRF1","false","interacts with","FHL3 (interacts with) PRF1",,"0.560329421567064"
"undirected",,"interacts with","ABCF1 (interacts with) GLMP","false","interacts with","ABCF1 (interacts with) GLMP",,"0.56032751455254"
"undirected",,"interacts with","APOL2 (interacts with) PGAM1","false","interacts with","APOL2 (interacts with) PGAM1",,"0.518627756307627"
"undirected",,"interacts with","NAXE (interacts with) PTPN18","false","interacts with","NAXE (interacts with) PTPN18",,"0.560322025924732"
"undirected",,"interacts with","ARHGAP12 (interacts with) YY1","false","interacts with","ARHGAP12 (interacts with) YY1",,"0.530204486673318"
"undirected",,"interacts with","LINC02481 (interacts with) MBP","false","interacts with","LINC02481 (interacts with) MBP",,"0.507687900972356"
"undirected",,"interacts with","ARL4C (interacts with) DUSP8","false","interacts with","ARL4C (interacts with) DUSP8",,"0.51862156492175"
"undirected",,"interacts with","GLTP (interacts with) MRRF","false","interacts with","GLTP (interacts with) MRRF",,"0.560303070081455"
"undirected",,"interacts with","GBA (interacts with) HSPA9","false","interacts with","GBA (interacts with) HSPA9",,"0.542653928395942"
"undirected",,"interacts with","CTDSP1 (interacts with) TM2D1","false","interacts with","CTDSP1 (interacts with) TM2D1",,"0.560299763948537"
"undirected",,"interacts with","ANP32B (interacts with) PRSS23","false","interacts with","ANP32B (interacts with) PRSS23",,"0.53019779860529"
"undirected",,"interacts with","CYB561D1 (interacts with) ITGB2","false","interacts with","CYB561D1 (interacts with) ITGB2",,"0.542651823117644"
"undirected",,"interacts with","NKG7 (interacts with) SYPL1","false","interacts with","NKG7 (interacts with) SYPL1",,"0.560295630007216"
"undirected",,"interacts with","LAMP1 (interacts with) LINC02481","false","interacts with","LAMP1 (interacts with) LINC02481",,"0.5186154514267"
"undirected",,"interacts with","DBI (interacts with) RAB27A","false","interacts with","DBI (interacts with) RAB27A",,"0.518614134334718"
"undirected",,"interacts with","ABCF1 (interacts with) INO80E","false","interacts with","ABCF1 (interacts with) INO80E",,"0.560276395387572"
"undirected",,"interacts with","ITGAM (interacts with) ITGB2","false","interacts with","ITGAM (interacts with) ITGB2",,"0.530196617926352"
"undirected",,"interacts with","BZW1 (interacts with) G6PC3","false","interacts with","BZW1 (interacts with) G6PC3",,"0.560270292633616"
"undirected",,"interacts with","FBXL12 (interacts with) OSER1","false","interacts with","FBXL12 (interacts with) OSER1",,"0.50767679512419"
"undirected",,"interacts with","HNRNPH1 (interacts with) PGAM1","false","interacts with","HNRNPH1 (interacts with) PGAM1",,"0.518610965728771"
"undirected",,"interacts with","LAMTOR1 (interacts with) TPRG1L","false","interacts with","LAMTOR1 (interacts with) TPRG1L",,"0.542645906875903"
"undirected",,"interacts with","CTDSP1 (interacts with) MSN","false","interacts with","CTDSP1 (interacts with) MSN",,"0.560266800591027"
"undirected",,"interacts with","CD151 (interacts with) SH3KBP1","false","interacts with","CD151 (interacts with) SH3KBP1",,"0.56026587116701"
"undirected",,"interacts with","ERAP1 (interacts with) YY1","false","interacts with","ERAP1 (interacts with) YY1",,"0.518609752939634"
"undirected",,"interacts with","RAB5B (interacts with) YY1","false","interacts with","RAB5B (interacts with) YY1",,"0.560261985981006"
"undirected",,"interacts with","GNB1 (interacts with) LAMTOR1","false","interacts with","GNB1 (interacts with) LAMTOR1",,"0.560260994125054"
"undirected",,"interacts with","DLG5 (interacts with) KIAA2013","false","interacts with","DLG5 (interacts with) KIAA2013",,"0.560253049933907"
"undirected",,"interacts with","DMAC2 (interacts with) SSBP4","false","interacts with","DMAC2 (interacts with) SSBP4",,"0.560252302268057"
"undirected",,"interacts with","GNAI2 (interacts with) THAP11","false","interacts with","GNAI2 (interacts with) THAP11",,"0.518603049483855"
"undirected",,"interacts with","AP3S1 (interacts with) GZMB","false","interacts with","AP3S1 (interacts with) GZMB",,"0.507670237550813"
"undirected",,"interacts with","LPGAT1 (interacts with) TPST2","false","interacts with","LPGAT1 (interacts with) TPST2",,"0.507667287283492"
"undirected",,"interacts with","GBA (interacts with) TPRG1L","false","interacts with","GBA (interacts with) TPRG1L",,"0.542628674177927"
"undirected",,"interacts with","LAMP2 (interacts with) TSN","false","interacts with","LAMP2 (interacts with) TSN",,"0.530185565288975"
"undirected",,"interacts with","LAMTOR1 (interacts with) RPS6KA4","false","interacts with","LAMTOR1 (interacts with) RPS6KA4",,"0.507666742746279"
"undirected",,"interacts with","ABHD17A (interacts with) LGALS1","false","interacts with","ABHD17A (interacts with) LGALS1",,"0.560243246409216"
"undirected",,"interacts with","PDCD5 (interacts with) PGPEP1","false","interacts with","PDCD5 (interacts with) PGPEP1",,"0.542624716254364"
"undirected",,"interacts with","PDZD11 (interacts with) TMEM129","false","interacts with","PDZD11 (interacts with) TMEM129",,"0.530185078327793"
"undirected",,"interacts with","LINC00528 (interacts with) SNRPC","false","interacts with","LINC00528 (interacts with) SNRPC",,"0.560238293266637"
"undirected",,"interacts with","NMUR1 (interacts with) TARS1","false","interacts with","NMUR1 (interacts with) TARS1",,"0.507664096000254"
"undirected",,"interacts with","CMKLR1 (interacts with) TSN","false","interacts with","CMKLR1 (interacts with) TSN",,"0.560236665557234"
"undirected",,"interacts with","FHL3 (interacts with) NMUR1","false","interacts with","FHL3 (interacts with) NMUR1",,"0.542621905825971"
"undirected",,"interacts with","PIP5K1C (interacts with) PSMB8","false","interacts with","PIP5K1C (interacts with) PSMB8",,"0.560234134988941"
"undirected",,"interacts with","NKRF (interacts with) NPTN","false","interacts with","NKRF (interacts with) NPTN",,"0.530182245626592"
"undirected",,"interacts with","FBXL12 (interacts with) TRIP4","false","interacts with","FBXL12 (interacts with) TRIP4",,"0.542618657043966"
"undirected",,"interacts with","AP2B1 (interacts with) RAB1B","false","interacts with","AP2B1 (interacts with) RAB1B",,"0.560232601595868"
"undirected",,"interacts with","THBS3 (interacts with) TMEM161B-DT","false","interacts with","THBS3 (interacts with) TMEM161B-DT",,"0.507658982330332"
"undirected",,"interacts with","AKAP1 (interacts with) AXIN1","false","interacts with","AKAP1 (interacts with) AXIN1",,"0.507658549709376"
"undirected",,"interacts with","CENPB (interacts with) LYN","false","interacts with","CENPB (interacts with) LYN",,"0.542613953512331"
"undirected",,"interacts with","MARCHF2 (interacts with) OSER1","false","interacts with","MARCHF2 (interacts with) OSER1",,"0.530177693469681"
"undirected",,"interacts with","PRF1 (interacts with) ZBTB14","false","interacts with","PRF1 (interacts with) ZBTB14",,"0.560230968319994"
"undirected",,"interacts with","MSN (interacts with) SH3KBP1","false","interacts with","MSN (interacts with) SH3KBP1",,"0.560228814441008"
"undirected",,"interacts with","HENMT1 (interacts with) LYN","false","interacts with","HENMT1 (interacts with) LYN",,"0.51859234037072"
"undirected",,"interacts with","DDX60L (interacts with) DLG5","false","interacts with","DDX60L (interacts with) DLG5",,"0.507656402674632"
"undirected",,"interacts with","CAPNS1 (interacts with) MARCHF2","false","interacts with","CAPNS1 (interacts with) MARCHF2",,"0.56022238484907"
"undirected",,"interacts with","GNAI2 (interacts with) RAB5B","false","interacts with","GNAI2 (interacts with) RAB5B",,"0.542609962688527"
"undirected",,"interacts with","CEACAM21 (interacts with) TARS1","false","interacts with","CEACAM21 (interacts with) TARS1",,"0.507653564223067"
"undirected",,"interacts with","AP2B1 (interacts with) SYPL1","false","interacts with","AP2B1 (interacts with) SYPL1",,"0.518589406954296"
"undirected",,"interacts with","GALNT1 (interacts with) POLR1C","false","interacts with","GALNT1 (interacts with) POLR1C",,"0.542609914817292"
"undirected",,"interacts with","BZW1 (interacts with) CTSC","false","interacts with","BZW1 (interacts with) CTSC",,"0.56020775075972"
"undirected",,"interacts with","QTRT1 (interacts with) RAP1A","false","interacts with","QTRT1 (interacts with) RAP1A",,"0.542608682527555"
"undirected",,"interacts with","GALNT1 (interacts with) RTRAF","false","interacts with","GALNT1 (interacts with) RTRAF",,"0.507651650374574"
"undirected",,"interacts with","GLMP (interacts with) VPS45","false","interacts with","GLMP (interacts with) VPS45",,"0.53017226893515"
"undirected",,"interacts with","ABCF1 (interacts with) WSB1","false","interacts with","ABCF1 (interacts with) WSB1",,"0.560201383333298"
"undirected",,"interacts with","ABHD17A (interacts with) PGAM1","false","interacts with","ABHD17A (interacts with) PGAM1",,"0.560199194339254"
"undirected",,"interacts with","CMKLR1 (interacts with) NMUR1","false","interacts with","CMKLR1 (interacts with) NMUR1",,"0.518583532530957"
"undirected",,"interacts with","ABCF1 (interacts with) CTSC","false","interacts with","ABCF1 (interacts with) CTSC",,"0.560196531684876"
"undirected",,"interacts with","APEX1 (interacts with) AXIN1","false","interacts with","APEX1 (interacts with) AXIN1",,"0.560196428882632"
"undirected",,"interacts with","BZW1 (interacts with) MEGF9","false","interacts with","BZW1 (interacts with) MEGF9",,"0.518578599887105"
"undirected",,"interacts with","DEK (interacts with) HENMT1","false","interacts with","DEK (interacts with) HENMT1",,"0.560193990853413"
"undirected",,"interacts with","GPAA1 (interacts with) M6PR","false","interacts with","GPAA1 (interacts with) M6PR",,"0.5426009383299"
"undirected",,"interacts with","HENMT1 (interacts with) SH3KBP1","false","interacts with","HENMT1 (interacts with) SH3KBP1",,"0.560189311233752"
"undirected",,"interacts with","ANXA6 (interacts with) FBXL12","false","interacts with","ANXA6 (interacts with) FBXL12",,"0.542597098081189"
"undirected",,"interacts with","LYN (interacts with) POLR1C","false","interacts with","LYN (interacts with) POLR1C",,"0.518573912996544"
"undirected",,"interacts with","ANP32B (interacts with) PSME1","false","interacts with","ANP32B (interacts with) PSME1",,"0.560188066015307"
"undirected",,"interacts with","FRMD8 (interacts with) PDZD11","false","interacts with","FRMD8 (interacts with) PDZD11",,"0.542596672151499"
"undirected",,"interacts with","AXIN1 (interacts with) CWC15","false","interacts with","AXIN1 (interacts with) CWC15",,"0.560184733561201"
"undirected",,"interacts with","GLTP (interacts with) S100A6","false","interacts with","GLTP (interacts with) S100A6",,"0.542596605143204"
"undirected",,"interacts with","SCP2 (interacts with) TWF1","false","interacts with","SCP2 (interacts with) TWF1",,"0.560183455619756"
"undirected",,"interacts with","PPP1R18 (interacts with) RAB1B","false","interacts with","PPP1R18 (interacts with) RAB1B",,"0.530164897610563"
"undirected",,"interacts with","AP2B1 (interacts with) TANGO2","false","interacts with","AP2B1 (interacts with) TANGO2",,"0.560176065000684"
"undirected",,"interacts with","CAP1 (interacts with) PUM3","false","interacts with","CAP1 (interacts with) PUM3",,"0.530163429632638"
"undirected",,"interacts with","PDCD5 (interacts with) PSMC3","false","interacts with","PDCD5 (interacts with) PSMC3",,"0.518570664958301"
"undirected",,"interacts with","MEGF9 (interacts with) STARD7","false","interacts with","MEGF9 (interacts with) STARD7",,"0.560171379197051"
"undirected",,"interacts with","ABCF1 (interacts with) SELENOS","false","interacts with","ABCF1 (interacts with) SELENOS",,"0.518570062142742"
"undirected",,"interacts with","AKAP1 (interacts with) TPST2","false","interacts with","AKAP1 (interacts with) TPST2",,"0.507641020730536"
"undirected",,"interacts with","FBXL12 (interacts with) LPGAT1","false","interacts with","FBXL12 (interacts with) LPGAT1",,"0.542586515151003"
"undirected",,"interacts with","SNRPC (interacts with) TMEM30A","false","interacts with","SNRPC (interacts with) TMEM30A",,"0.560165892474031"
"undirected",,"interacts with","SIPA1L1 (interacts with) YY1","false","interacts with","SIPA1L1 (interacts with) YY1",,"0.530161280479936"
"undirected",,"interacts with","GPAA1 (interacts with) TSPOAP1","false","interacts with","GPAA1 (interacts with) TSPOAP1",,"0.542584815872454"
"undirected",,"interacts with","MSN (interacts with) RBM39","false","interacts with","MSN (interacts with) RBM39",,"0.518566592155477"
"undirected",,"interacts with","AP2S1 (interacts with) HPS3","false","interacts with","AP2S1 (interacts with) HPS3",,"0.507640842769971"
"undirected",,"interacts with","CTDSP1 (interacts with) TMEM30A","false","interacts with","CTDSP1 (interacts with) TMEM30A",,"0.530159879013534"
"undirected",,"interacts with","ATP1B3 (interacts with) STARD7","false","interacts with","ATP1B3 (interacts with) STARD7",,"0.530158441120701"
"undirected",,"interacts with","NAT9 (interacts with) TPST2","false","interacts with","NAT9 (interacts with) TPST2",,"0.542583162390703"
"undirected",,"interacts with","GLTP (interacts with) SLC16A6","false","interacts with","GLTP (interacts with) SLC16A6",,"0.560163029808163"
"undirected",,"interacts with","MSN (interacts with) RAB5B","false","interacts with","MSN (interacts with) RAB5B",,"0.560161364395998"
"undirected",,"interacts with","LCP1 (interacts with) LINC00528","false","interacts with","LCP1 (interacts with) LINC00528",,"0.560160196866853"
"undirected",,"interacts with","TANGO2 (interacts with) TMEM161B-DT","false","interacts with","TANGO2 (interacts with) TMEM161B-DT",,"0.518562977253489"
"undirected",,"interacts with","GET3 (interacts with) GZMB","false","interacts with","GET3 (interacts with) GZMB",,"0.542581813176663"
"undirected",,"interacts with","MRRF (interacts with) NAT9","false","interacts with","MRRF (interacts with) NAT9",,"0.560158018095957"
"undirected",,"interacts with","TPM3 (interacts with) TSPOAP1","false","interacts with","TPM3 (interacts with) TSPOAP1",,"0.5301563067283"
"undirected",,"interacts with","DMAC2 (interacts with) TOR2A","false","interacts with","DMAC2 (interacts with) TOR2A",,"0.507634951365714"
"undirected",,"interacts with","APEX1 (interacts with) PPIB","false","interacts with","APEX1 (interacts with) PPIB",,"0.542579509863853"
"undirected",,"interacts with","CWC15 (interacts with) SRP14","false","interacts with","CWC15 (interacts with) SRP14",,"0.560156318419462"
"undirected",,"interacts with","HIVEP3 (interacts with) IFI27L2","false","interacts with","HIVEP3 (interacts with) IFI27L2",,"0.54257929657426"
"undirected",,"interacts with","CYB561D1 (interacts with) S1PR5","false","interacts with","CYB561D1 (interacts with) S1PR5",,"0.518561004899081"
"undirected",,"interacts with","MRRF (interacts with) PSMB2","false","interacts with","MRRF (interacts with) PSMB2",,"0.518560768029475"
"undirected",,"interacts with","DUSP12 (interacts with) ELOF1","false","interacts with","DUSP12 (interacts with) ELOF1",,"0.507633747184123"
"undirected",,"interacts with","NCR1 (interacts with) RPS6KA4","false","interacts with","NCR1 (interacts with) RPS6KA4",,"0.542578949253939"
"undirected",,"interacts with","GNB1 (interacts with) TRIM41","false","interacts with","GNB1 (interacts with) TRIM41",,"0.507633742873435"
"undirected",,"interacts with","APEX1 (interacts with) ELMOD2","false","interacts with","APEX1 (interacts with) ELMOD2",,"0.518559716444811"
"undirected",,"interacts with","FOXO4 (interacts with) NAT9","false","interacts with","FOXO4 (interacts with) NAT9",,"0.560152862020544"
"undirected",,"interacts with","MSN (interacts with) PSME1","false","interacts with","MSN (interacts with) PSME1",,"0.530149422289739"
"undirected",,"interacts with","ITGAM (interacts with) TMEM161B-DT","false","interacts with","ITGAM (interacts with) TMEM161B-DT",,"0.54257778681511"
"undirected",,"interacts with","CCDC115 (interacts with) STARD7","false","interacts with","CCDC115 (interacts with) STARD7",,"0.507632007072697"
"undirected",,"interacts with","ERAP1 (interacts with) FHL3","false","interacts with","ERAP1 (interacts with) FHL3",,"0.56014809106529"
"undirected",,"interacts with","ELMOD2 (interacts with) MRPS11","false","interacts with","ELMOD2 (interacts with) MRPS11",,"0.542575837760913"
"undirected",,"interacts with","ARHGAP30 (interacts with) TWF1","false","interacts with","ARHGAP30 (interacts with) TWF1",,"0.560144750898018"
"undirected",,"interacts with","MRRF (interacts with) SH3KBP1","false","interacts with","MRRF (interacts with) SH3KBP1",,"0.542575762723958"
"undirected",,"interacts with","ADPGK (interacts with) DDOST","false","interacts with","ADPGK (interacts with) DDOST",,"0.560141342022348"
"undirected",,"interacts with","CAPNS1 (interacts with) TOR2A","false","interacts with","CAPNS1 (interacts with) TOR2A",,"0.560141287655819"
"undirected",,"interacts with","HENMT1 (interacts with) RPN2","false","interacts with","HENMT1 (interacts with) RPN2",,"0.560140469774644"
"undirected",,"interacts with","MEGF9 (interacts with) UBL4A","false","interacts with","MEGF9 (interacts with) UBL4A",,"0.53014659736383"
"undirected",,"interacts with","ELOF1 (interacts with) RPN2","false","interacts with","ELOF1 (interacts with) RPN2",,"0.542572060748502"
"undirected",,"interacts with","ADAM8 (interacts with) OASL","false","interacts with","ADAM8 (interacts with) OASL",,"0.560140112818597"
"undirected",,"interacts with","AP3S1 (interacts with) DMAC2","false","interacts with","AP3S1 (interacts with) DMAC2",,"0.542571051599335"
"undirected",,"interacts with","FBXL12 (interacts with) SLFN13","false","interacts with","FBXL12 (interacts with) SLFN13",,"0.530143999546544"
"undirected",,"interacts with","CYB561D1 (interacts with) THBS3","false","interacts with","CYB561D1 (interacts with) THBS3",,"0.54257011546433"
"undirected",,"interacts with","FAM117A (interacts with) MCRIP1","false","interacts with","FAM117A (interacts with) MCRIP1",,"0.560134539199501"
"undirected",,"interacts with","RPN2 (interacts with) SMIM29","false","interacts with","RPN2 (interacts with) SMIM29",,"0.542567551834046"
"undirected",,"interacts with","DMAC2 (interacts with) RTRAF","false","interacts with","DMAC2 (interacts with) RTRAF",,"0.507620980069575"
"undirected",,"interacts with","FHL3 (interacts with) HENMT1","false","interacts with","FHL3 (interacts with) HENMT1",,"0.560131933358611"
"undirected",,"interacts with","CMKLR1 (interacts with) SELENOS","false","interacts with","CMKLR1 (interacts with) SELENOS",,"0.542566638930598"
"undirected",,"interacts with","CHPF2 (interacts with) LCP1","false","interacts with","CHPF2 (interacts with) LCP1",,"0.530142204192009"
"undirected",,"interacts with","CCDC115 (interacts with) SPRING1","false","interacts with","CCDC115 (interacts with) SPRING1",,"0.542565394076356"
"undirected",,"interacts with","TPRG1L (interacts with) TPST2","false","interacts with","TPRG1L (interacts with) TPST2",,"0.518537697098799"
"undirected",,"interacts with","RAP1A (interacts with) SMIM29","false","interacts with","RAP1A (interacts with) SMIM29",,"0.560124632504967"
"undirected",,"interacts with","AKAP1 (interacts with) PGAM1","false","interacts with","AKAP1 (interacts with) PGAM1",,"0.542563898759548"
"undirected",,"interacts with","RAP1A (interacts with) TRAV13-1","false","interacts with","RAP1A (interacts with) TRAV13-1",,"0.530142104046199"
"undirected",,"interacts with","MSN (interacts with) STOM","false","interacts with","MSN (interacts with) STOM",,"0.507613453369498"
"undirected",,"interacts with","LYN (interacts with) TMX4","false","interacts with","LYN (interacts with) TMX4",,"0.507615278446586"
"undirected",,"interacts with","STARD7 (interacts with) THAP12","false","interacts with","STARD7 (interacts with) THAP12",,"0.560114239819189"
"undirected",,"interacts with","ADPGK (interacts with) PSAP","false","interacts with","ADPGK (interacts with) PSAP",,"0.542563063444079"
"undirected",,"interacts with","ADAM8 (interacts with) EFHD2","false","interacts with","ADAM8 (interacts with) EFHD2",,"0.560105713366488"
"undirected",,"interacts with","EMC4 (interacts with) NAT9","false","interacts with","EMC4 (interacts with) NAT9",,"0.560105049804619"
"undirected",,"interacts with","FAM117A (interacts with) LYN","false","interacts with","FAM117A (interacts with) LYN",,"0.542561052850098"
"undirected",,"interacts with","NTNG2 (interacts with) PRSS23","false","interacts with","NTNG2 (interacts with) PRSS23",,"0.542559870399128"
"undirected",,"interacts with","NKG7 (interacts with) TNFRSF10B","false","interacts with","NKG7 (interacts with) TNFRSF10B",,"0.530137348506631"
"undirected",,"interacts with","STOM (interacts with) TMEM30A","false","interacts with","STOM (interacts with) TMEM30A",,"0.530137176076216"
"undirected",,"interacts with","STARD7 (interacts with) TMEM30A","false","interacts with","STARD7 (interacts with) TMEM30A",,"0.560095195072095"
"undirected",,"interacts with","PDZD11 (interacts with) TPRG1L","false","interacts with","PDZD11 (interacts with) TPRG1L",,"0.542557130683565"
"undirected",,"interacts with","CAPNS1 (interacts with) LYN","false","interacts with","CAPNS1 (interacts with) LYN",,"0.560091986193231"
"undirected",,"interacts with","GNB1 (interacts with) TNFRSF10B","false","interacts with","GNB1 (interacts with) TNFRSF10B",,"0.530135806554969"
"undirected",,"interacts with","AP2S1 (interacts with) CST7","false","interacts with","AP2S1 (interacts with) CST7",,"0.530134018887154"
"undirected",,"interacts with","BIN2 (interacts with) CD81","false","interacts with","BIN2 (interacts with) CD81",,"0.507606895808526"
"undirected",,"interacts with","CST7 (interacts with) VAMP7","false","interacts with","CST7 (interacts with) VAMP7",,"0.56008203910484"
"undirected",,"interacts with","RPF1 (interacts with) SYT11","false","interacts with","RPF1 (interacts with) SYT11",,"0.560080989617789"
"undirected",,"interacts with","MSN (interacts with) PTPN12","false","interacts with","MSN (interacts with) PTPN12",,"0.50760614304298"
"undirected",,"interacts with","C1orf174 (interacts with) CCNH","false","interacts with","C1orf174 (interacts with) CCNH",,"0.518522781779571"
"undirected",,"interacts with","PGPEP1 (interacts with) SRRM1","false","interacts with","PGPEP1 (interacts with) SRRM1",,"0.560079609856226"
"undirected",,"interacts with","ARHGAP12 (interacts with) GNAI2","false","interacts with","ARHGAP12 (interacts with) GNAI2",,"0.560073149270056"
"undirected",,"interacts with","LINC02481 (interacts with) RPN2","false","interacts with","LINC02481 (interacts with) RPN2",,"0.518522257829836"
"undirected",,"interacts with","CTNNA1 (interacts with) STX17","false","interacts with","CTNNA1 (interacts with) STX17",,"0.507602691826737"
"undirected",,"interacts with","FRMD8 (interacts with) ITGB2","false","interacts with","FRMD8 (interacts with) ITGB2",,"0.560070345598406"
