"","Identity","expr_mean"
"1","Blood_P57",1.06577839652091
"2","Blood_P58",0.653782154075848
"3","Blood_P60",1.13386294803464
"4","Blood_P61",1.09224522540768
"5","Tumor_P57",0.915726579121584
"6","Tumor_P58",0.616746708121683
"7","Tumor_P60",0.919287663723242
"8","Tumor_P61",1.12846322542004
