"","Identity","expr_mean"
"1","Blood_P57",0.717713041289571
"2","Blood_P58",0.706711881076905
"3","Blood_P60",0.673659881184719
"4","Blood_P61",0.572030457200212
"5","Tumor_P57",0.739166746099024
"6","Tumor_P58",0.651736737909123
"7","Tumor_P60",0.647922333642445
"8","Tumor_P61",0.59163027278086
