"","Identity","expr_mean"
"1","Blood_P57",0.459800691783547
"2","Blood_P58",0.409438082046744
"3","Blood_P60",0.456941522406074
"4","Blood_P61",0.324439250350843
"5","Tumor_P57",0.482157016731778
"6","Tumor_P58",0.437265904706429
"7","Tumor_P60",0.328400182290469
"8","Tumor_P61",0.329408858688153
