"","Identity","expr_mean"
"1","Blood_P57",0.609873024793433
"2","Blood_P58",0.567436723656041
"3","Blood_P60",0.570388648996134
"4","Blood_P61",0.567258855756228
"5","Tumor_P57",0.844111596976472
"6","Tumor_P58",0.511144284995964
"7","Tumor_P60",0.593122435833281
"8","Tumor_P61",0.569866928899479
