"","Identity","expr_mean"
"1","Blood_P57",0.137198029245519
"2","Blood_P58",0.0930606085543291
"3","Blood_P60",0.0834571133000658
"4","Blood_P61",0.0957222701798807
"5","Tumor_P57",0.0224510532747506
"6","Tumor_P58",-0.0116511891547878
"7","Tumor_P60",0.0228263379779749
"8","Tumor_P61",-0.176414983209521
