"","Identity","expr_mean"
"1","Astrocyte",-0.217921506569189
"2","B",-0.163040481917317
"3","CD8+_T",0.0997319850507991
"4","Dendritic_Cell",0.066367591277622
"5","Memory_CD4+_T",-0.00474812499285024
"6","Naive_CD4+_T",-0.157292717405556
"7","Natural_Killer",-0.0300174476259617
