"","Identity","expr_mean"
"1","Astrocyte",-0.079330855201048
"2","B",-0.0868786497571296
"3","CD8+_T",-0.0104748714867267
"4","Dendritic_Cell",-0.115865800637411
"5","Memory_CD4+_T",0.0405153993194844
"6","Naive_CD4+_T",0.00357977227407108
"7","Natural_Killer",0.00241421737734315
