"","Identity","expr_mean"
"1","Astrocyte",-0.212959882388498
"2","B",-0.150171657562623
"3","CD8+_T",0.19318294172241
"4","Dendritic_Cell",0.0654005308612585
"5","Memory_CD4+_T",0.0132595050153755
"6","Naive_CD4+_T",-0.204625480333334
"7","Natural_Killer",-0.0197509077542878
