"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000419.L01",22.5927639662605,-0.333961610020121,2.19636051998094,-0.152052273286636,0.879145706806102,0.999993416041997
"ENSG00000000457.L01",8.99307360096003,0.0502372741166595,2.15124578852847,0.0233526426336545,0.981368980395798,0.999993416041997
"ENSG00000000460.L01",3.15982743906954,-0.100564963574977,2.13950076651571,-0.0470039390258095,0.962510088111972,0.999993416041997
"ENSG00000000938.L01",160.097199258668,0.857863253722918,1.66518213499888,0.51517683002496,0.606429458434943,0.999993416041997
"ENSG00000000971.L01",1.67522220493115,1.27074933325483,2.31294281760587,0.549408019766863,0.582725471626438,0.999993416041997
"ENSG00000001036.L01",7.19845992753529,0.950588310227512,2.14440646394027,0.443287374018096,0.657557887120944,0.999993416041997
"ENSG00000001167.L01",9.49674932775376,-0.103562428416759,2.81843413797773,-0.0367446686162644,0.97068859226815,0.999993416041997
"ENSG00000001460.L01",1.82688938381331,-0.215847546049706,2.24947075388587,-0.0959548132274395,0.923556460715841,0.999993416041997
"ENSG00000001461.L01",21.0330417602097,-0.865542678999547,2.19756311392203,-0.393864764800679,0.693680885611023,0.999993416041997
"ENSG00000001497.L01",17.4256553959759,-0.534720172393033,2.18859309719941,-0.244321419581044,0.806981895628487,0.999993416041997
"ENSG00000001561",6.92613989626161,0.0485481845519462,3.49249769641352,0.0139007062486543,0.988909198279686,0.999993416041997
"ENSG00000001561.L01",14.8795184279769,0.0190522737535921,2.89795081824208,0.00657439513247137,0.99475442941514,0.999993416041997
"ENSG00000001629.L01",22.9649058864846,-0.0752894442084394,2.19595131359109,-0.034285570787686,0.97264943094912,0.999993416041997
"ENSG00000002330.L01",15.0232426335377,0.437260699859808,2.17911613911184,0.200659658295232,0.840964706076341,0.999993416041997
"ENSG00000002549.L01",22.3539810292734,0.39601182827101,2.19663529808852,0.180281100197021,0.856931892429547,0.999993416041997
"ENSG00000002586.L01",279.635443803553,-0.147504986846312,1.52137206727246,-0.0969552353559124,0.922761943909928,0.999993416041997
"ENSG00000002822.L01",34.8392558092079,1.02921163070871,2.14363279477261,0.480124969732928,0.631138534087557,0.999993416041997
"ENSG00000002834.L01",86.1014943559604,0.0557645862096182,1.85568598385863,0.0300506587292661,0.976026651569367,0.999993416041997
"ENSG00000002919.L01",18.305494327589,-0.05506634643331,2.19032528428048,-0.0251407162344836,0.979942723576924,0.999993416041997
"ENSG00000003056.L01",104.222055258101,0.267638972369248,1.80349821182292,0.148399910027483,0.882027171073455,0.999993416041997
"ENSG00000003147.L01",2.01585411618215,1.63520332057297,2.2828144493928,0.716310220047852,0.473799817573863,0.999993416041997
"ENSG00000003393.L01",5.50446385857109,0.313269681984381,2.12588930311635,0.147359357575748,0.882848383210653,0.999993416041997
"ENSG00000003400.L01",7.36862994334488,0.442337815245334,2.1722525690798,0.203630932029563,0.838641919298852,0.999993416041997
"ENSG00000003402.L01",131.312322207814,-0.0704270411450138,1.73037198840608,-0.040700520822628,0.96753464638468,0.999993416041997
"ENSG00000003509.L01",16.6360596671714,-0.122427961483849,2.18509437997823,-0.0560286835230748,0.955318956898294,0.999993416041997
"ENSG00000004142",25.3232879888181,0.126442103379944,2.19284588690373,0.0576611900248395,0.954018508108103,0.999993416041997
"ENSG00000004399.L01",44.2279413627405,-4.25503338710432,2.12211449118039,-2.00509133922248,0.0449532832050141,0.999993416041997
"ENSG00000004455.L01",32.8308941629563,0.18214829256012,2.1555509448992,0.0845019659549904,0.93265733982779,0.999993416041997
"ENSG00000004468.L01",12.4531499243127,2.02623377767271,2.18903453916794,0.925628966294377,0.354638834616454,0.999993416041997
"ENSG00000004478.L01",13.0145809542583,0.347207933325968,2.17159116809796,0.159886418045289,0.872970547706757,0.999993416041997
"ENSG00000004487.L01",26.3919005033166,-0.482113341629032,2.19022637489821,-0.22012032507436,0.825777445871634,0.999993416041997
"ENSG00000004700.L01",31.9667998184464,0.02005276275941,2.1611008421411,0.00927895745001088,0.992596569348501,0.999993416041997
"ENSG00000004766.L01",11.6675262059979,0.2149021381785,2.16620709904511,0.0992066447724375,0.920974199122487,0.999993416041997
"ENSG00000004777.L01",11.99076480128,0.0502383520784561,2.16712987332106,0.0231819757075599,0.981505116046295,0.999993416041997
"ENSG00000004779.L01",29.4013886245752,0.580580252348763,2.1767833624551,0.266714760119239,0.789688788545807,0.999993416041997
"ENSG00000004838.L01",1.99846080021334,0.0502323857025231,2.21530718782127,0.0226751332630876,0.981909411516378,0.999993416041997
"ENSG00000004864.L01",4.64201824292682,-0.79610982604312,2.13156423213223,-0.373486200435424,0.708786613995385,0.999993416041997
"ENSG00000004897.L01",23.5572077344296,-0.568767858347336,2.19639711997005,-0.258954928130252,0.795670016659966,0.999993416041997
"ENSG00000004961.L01",6.65398088949569,-0.0949034643308055,2.13374748558858,-0.0444773643422136,0.964523894755985,0.999993416041997
"ENSG00000004975.L01",20.6587037320575,0.0964773414006488,2.19512285039415,0.043950770857005,0.964943645080679,0.999993416041997
"ENSG00000005007.L01",36.8229430985458,-0.611065467479719,2.12845167497598,-0.287093888324532,0.77404043170489,0.999993416041997
"ENSG00000005020.L01",21.8163700507839,1.43473997469461,2.20124767485868,0.651784890487943,0.514539950188148,0.999993416041997
"ENSG00000005022.L01",116.000054735506,0.421729099968841,1.77070445344837,0.238170237358099,0.811749060122307,0.999993416041997
"ENSG00000005059.L01",29.9975819421335,0.178748748493084,2.17298917021926,0.0822593830391932,0.934440452554261,0.999993416041997
"ENSG00000005075",36.5675728417219,0.488360653229413,2.12999481729865,0.229277859862952,0.818652960442329,0.999993416041997
"ENSG00000005175.L01",10.3331832583524,0.236397688070489,2.1613295521836,0.109376049493079,0.912904229499179,0.999993416041997
"ENSG00000005194.L01",27.0022105138791,-0.844660848270446,2.18900953530379,-0.38586439878309,0.69959709822238,0.999993416041997
"ENSG00000005206.L01",29.4619503902057,-0.19520229772391,2.18000769340742,-0.0895420224039679,0.928651158639593,0.999993416041997
"ENSG00000005238.L01",9.18999647164719,0.635776292482174,2.15520336540708,0.294995963112784,0.767996963531875,0.999993416041997
"ENSG00000005243.L01",4.50523345846442,0.372162958292471,2.12241716119118,0.175348637910372,0.860805696215929,0.999993416041997
"ENSG00000005302.L01",47.1229884538262,-0.547401592286526,2.05394352431102,-0.26651248479198,0.789844545531639,0.999993416041997
"ENSG00000005339.L01",65.133998991525,-0.424915818897274,1.94579405134277,-0.218376563852708,0.827135724234938,0.999993416041997
"ENSG00000005379.L01",133.468523050338,0.557059849069863,1.72514747628502,0.322905639504774,0.746766705210777,0.999993416041997
